WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94702,20141018,0752,11,FEW090 OVC120, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, ,10, ,220, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141018,0852,11,FEW065 BKN080 OVC120, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, ,10, ,230, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141018,0952,11,SCT080 OVC110, ,10.00, , , ,65, ,18.3, ,60, ,15.7, ,57, ,13.9, , 75, ,10, ,230, , , ,29.57, , , , , ,29.58, ,AA, , , ,29.59,
94702,20141018,1052,11,OVC110, ,10.00, , , ,65, ,18.3, ,61, ,16.0, ,58, ,14.4, , 78, , 9, ,230, , , ,29.56, , , , , ,29.58, ,AA, , , ,29.58,
94702,20141018,1152,11,BKN070 OVC110, ,10.00, , , ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, , 76, ,10, ,220, , , ,29.54, , , , , ,29.56, ,AA, , , ,29.56,
94702,20141018,1252,11,FEW065 BKN100, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,11, ,220, , , ,29.53, , , , , ,29.55, ,AA, , , ,29.55,
94702,20141018,1352,11,BKN090, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, ,14, ,220, , , ,29.52, , , , , ,29.54, ,AA, , , ,29.54,
94702,20141018,1452,11,BKN055 OVC080, ,10.00, , , ,68, ,20.0, ,60, ,15.8, ,55, ,12.8, , 63, ,13, ,230, , , ,29.52, , , , , ,29.54, ,AA, , , ,29.54,
94702,20141018,1552,11,FEW050 SCT065 OVC095, ,10.00, , , ,67, ,19.4, ,57, ,13.6, ,48, ,8.9, , 51, ,16, ,290, ,22, ,29.54, , , , , ,29.56, ,AA, , , ,29.56,
94702,20141018,1652,11,SCT080 OVC090, ,10.00, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, , 54, ,11, ,280, , , ,29.57, , , , , ,29.58, ,AA, , , ,29.59,
94702,20141018,1752,11,FEW080 OVC090, ,10.00, , , ,63, ,17.2, ,55, ,12.7, ,48, ,8.9, , 58, , 9, ,280, , , ,29.59, , , , , ,29.61, ,AA, , , ,29.61,
94702,20141018,1852,11,OVC090, ,10.00, , , ,62, ,16.7, ,54, ,12.2, ,47, ,8.3, , 58, , 7, ,280, , , ,29.62, , , , , ,29.64, ,AA, , , ,29.64,
94702,20141018,1952,11,OVC085, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, , 9, ,270, , , ,29.64, , , , , ,29.66, ,AA, , , ,29.66,
94702,20141018,2052,11,BKN070 OVC090, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 7, ,280, , , ,29.64, , , , , ,29.66, ,AA, ,  T, ,29.66,
94702,20141018,2252,11,OVC085, ,10.00, , , ,58, ,14.4, ,51, ,10.7, ,45, ,7.2, , 62, , 8, ,280, , , ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141018,2352,11,SCT070 OVC090, ,10.00, , , ,57, ,13.9, ,51, ,10.4, ,45, ,7.2, , 64, , 7, ,280, , , ,29.67, , , , , ,29.68, ,AA, , , ,29.69,
94702,20141019,0052,11,OVC070, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 6, ,300, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141019,0152,11,FEW065 OVC085, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 7, ,310, , , ,29.69, , , , , ,29.70, ,AA, , , ,29.71,
94702,20141019,0252,11,BKN040 OVC070, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, , 8, ,320, , , ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141019,0352,11,BKN060 OVC090, ,10.00, , , ,55, ,12.8, ,49, ,9.4, ,43, ,6.1, , 64, , 7, ,340, , , ,29.72, , , , , ,29.74, ,AA, , , ,29.74,
94702,20141019,0452,11,OVC085, ,10.00, , , ,54, ,12.2, ,48, ,8.9, ,42, ,5.6, , 64, ,10, ,330, , , ,29.74, , , , , ,29.76, ,AA, ,  T, ,29.76,
94702,20141019,0552,11,OVC090, ,10.00, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, , 57, ,13, ,350, ,24, ,29.77, , , , , ,29.79, ,AA, , , ,29.79,
94702,20141019,0652,11,OVC090, ,10.00, , , ,51, ,10.6, ,45, ,6.9, ,37, ,2.8, , 59, ,13, ,350, , , ,29.80, , , , , ,29.82, ,AA, , , ,29.82,
94702,20141019,0752,11,OVC085, ,10.00, , , ,51, ,10.6, ,45, ,6.9, ,37, ,2.8, , 59, ,10, ,350, , , ,29.83, , , , , ,29.84, ,AA, , , ,29.85,
94702,20141019,0852,11,OVC080, ,10.00, , , ,51, ,10.6, ,45, ,7.2, ,38, ,3.3, , 61, ,10, ,330, , , ,29.84, , , , , ,29.86, ,AA, , , ,29.86,
94702,20141019,0952,11,FEW039 OVC085, ,10.00, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, , 57, ,17, ,340, ,26, ,29.84, , , , , ,29.85, ,AA, , , ,29.86,
94702,20141019,1052,11,BKN047, ,10.00, , , ,53, ,11.7, ,44, ,6.6, ,33, ,0.6, , 47, ,13, ,320, ,25, ,29.84, , , , , ,29.85, ,AA, , , ,29.86,
94702,20141019,1152,11,BKN050, ,10.00, , , ,57, ,13.9, ,46, ,8.0, ,34, ,1.1, , 42, ,13, ,340, ,28, ,29.82, , , , , ,29.84, ,AA, , , ,29.84,
94702,20141019,1252,11,FEW050, ,10.00, , , ,56, ,13.3, ,45, ,7.3, ,32, ,0.0, , 40, ,17, ,350, ,26, ,29.82, , , , , ,29.84, ,AA, , , ,29.84,
94702,20141019,1352,11,SCT055, ,10.00, , , ,56, ,13.3, ,45, ,7.1, ,31, ,-0.6, , 39, ,15, ,330, ,24, ,29.84, , , , , ,29.86, ,AA, , , ,29.86,
94702,20141019,1452,11,CLR, ,10.00, , , ,55, ,12.8, ,44, ,6.5, ,29, ,-1.7, , 37, ,15, ,320, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141019,1552,11,CLR, ,10.00, , , ,52, ,11.1, ,42, ,5.4, ,28, ,-2.2, , 40, ,15, ,340, ,24, ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141019,1652,11,CLR, ,10.00, , , ,50, ,10.0, ,40, ,4.5, ,26, ,-3.3, , 39, ,15, ,340, ,23, ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141019,1752,11,CLR, ,10.00, , , ,47, ,8.3, ,39, ,4.0, ,28, ,-2.2, , 48, ,11, ,330, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141019,1852,11,CLR, ,10.00, , , ,45, ,7.2, ,38, ,3.5, ,29, ,-1.7, , 54, , 7, ,330, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141019,1952,11,CLR, ,10.00, , , ,44, ,6.7, ,38, ,3.2, ,29, ,-1.7, , 56, , 5, ,320, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.03,
94702,20141019,2052,11,CLR, ,10.00, , , ,42, ,5.6, ,37, ,2.6, ,29, ,-1.7, , 60, , 3, ,330, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.04,
94702,20141019,2152,11,CLR, ,10.00, , , ,42, ,5.6, ,37, ,2.6, ,29, ,-1.7, , 60, , 6, ,320, , , ,30.03, , , , , ,30.04, ,AA, , , ,30.05,
94702,20141019,2252,11,CLR, ,10.00, , , ,42, ,5.6, ,37, ,2.8, ,30, ,-1.1, , 63, , 5, ,260, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141019,2352,11,CLR, ,10.00, , , ,42, ,5.6, ,37, ,2.6, ,29, ,-1.7, , 60, , 5, ,260, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.05,
94702,20141020,0052,11,CLR, ,10.00, , , ,42, ,5.6, ,37, ,2.8, ,30, ,-1.1, , 63, , 5, ,260, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141020,0152,11,CLR, ,10.00, , , ,40, ,4.4, ,36, ,2.2, ,30, ,-1.1, , 68, , 3, ,310, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141020,0252,11,CLR, ,10.00, , , ,40, ,4.4, ,36, ,2.2, ,30, ,-1.1, , 68, , 3, ,320, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141020,0352,11,CLR, ,10.00, , , ,38, ,3.3, ,34, ,1.3, ,29, ,-1.7, , 70, , 5, ,310, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141020,0452,11,CLR, ,10.00, , , ,38, ,3.3, ,35, ,1.5, ,30, ,-1.1, , 73, , 6, ,290, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.08,
94702,20141020,0552,11,CLR, ,10.00, , , ,39, ,3.9, ,36, ,2.1, ,31, ,-0.6, , 73, , 5, ,270, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141020,0652,11,CLR, ,10.00, , , ,40, ,4.4, ,37, ,2.8, ,33, ,0.6, , 76, , 3, ,270, , , ,30.08, , , , , ,30.10, ,AA, , , ,30.10,
94702,20141020,0752,11,CLR, ,10.00, , , ,45, ,7.2, ,40, ,4.5, ,34, ,1.1, , 65, , 5, ,280, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141020,0852,11,CLR, ,10.00, , , ,49, ,9.4, ,42, ,5.7, ,34, ,1.1, , 56, , 6, ,280, , , ,30.10, , , , , ,30.12, ,AA, , , ,30.12,
94702,20141020,0952,11,CLR, ,10.00, , , ,52, ,11.1, ,44, ,6.8, ,35, ,1.7, , 53, , 7, ,240, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.11,
94702,20141020,1052,11,FEW120, ,10.00, , , ,53, ,11.7, ,45, ,7.3, ,36, ,2.2, , 53, , 9, ,230, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.09,
94702,20141020,1152,11,FEW120, ,10.00, , , ,54, ,12.2, ,46, ,7.6, ,36, ,2.2, , 51, ,13, ,230, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.06,
94702,20141020,1252,11,CLR, ,10.00, , , ,57, ,13.9, ,47, ,8.4, ,36, ,2.2, , 46, ,13, ,230, , , ,30.03, , , , , ,30.04, ,AA, , , ,30.05,
94702,20141020,1352,11,CLR, ,10.00, , , ,59, ,15.0, ,49, ,9.1, ,37, ,2.8, , 44, ,16, ,220, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.02,
94702,20141020,1452,11,CLR, ,10.00, , , ,60, ,15.6, ,49, ,9.6, ,38, ,3.3, , 44, ,14, ,220, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.01,
94702,20141020,1552,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,9.8, ,39, ,3.9, , 46, ,15, ,220, , , ,29.97, , , , , ,29.99, ,AA, , , ,29.99,
94702,20141020,1652,11,CLR, ,10.00, , , ,58, ,14.4, ,50, ,9.7, ,41, ,5.0, , 53, ,11, ,210, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141020,1752,11,CLR, ,10.00, , , ,58, ,14.4, ,50, ,10.0, ,42, ,5.6, , 55, ,14, ,210, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141020,1852,11,CLR, ,10.00, , , ,59, ,15.0, ,51, ,10.5, ,43, ,6.1, , 56, ,16, ,210, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141020,1952,11,CLR, ,10.00, ,-RA, ,59, ,15.0, ,51, ,10.5, ,43, ,6.1, , 56, ,10, ,230, , , ,29.97, , , , , ,29.99, ,AA, ,  T, ,29.99,
94702,20141020,2052,11,CLR, ,10.00, , , ,59, ,15.0, ,52, ,11.2, ,46, ,7.8, , 62, ,13, ,230, , , ,29.97, , , , , ,29.98, ,AA, , , ,29.99,
94702,20141020,2152,11,CLR, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, ,10, ,220, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141020,2252,11,CLR, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, ,13, ,210, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141020,2352,11,BKN050, ,10.00, , , ,61, ,16.1, ,54, ,12.2, ,48, ,8.9, , 63, ,15, ,220, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141021,0052,11,CLR, ,10.00, , , ,60, ,15.6, ,53, ,11.5, ,46, ,7.8, , 60, , 9, ,230, , , ,29.94, , , , , ,29.95, ,AA, , , ,29.96,
94702,20141021,0152,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, , 77, , 0, ,000, , , ,29.93, , , , , ,29.94, ,AA, , , ,29.95,
94702,20141021,0252,11,CLR, ,10.00, , , ,51, ,10.6, ,49, ,9.1, ,46, ,7.8, , 83, , 0, ,000, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141021,0352,11,CLR, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 3, ,350, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141021,0452,11,FEW110, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, , 3, ,040, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141021,0552,11,FEW120, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, , 5, ,030, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141021,0652,11,FEW050 SCT120, ,10.00, , , ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, , 6, ,020, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141021,0752,11,FEW110, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, , 6, ,030, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141021,0852,11,FEW110, ,10.00, , , ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, , 72, , 8, ,050, , , ,29.90, , , , , ,29.91, ,AA, , , ,29.92,
94702,20141021,0952,11,SCT080, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, ,11, ,070, , , ,29.88, , , , , ,29.90, ,AA, , , ,29.90,
94702,20141021,1052,11,CLR, ,10.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, ,10, ,070, , , ,29.88, , , , , ,29.90, ,AA, , , ,29.90,
94702,20141021,1152,11,FEW055, ,10.00, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, , 57, , 9, ,090, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.88,
94702,20141021,1252,11,BKN060 OVC100, ,10.00, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, , 70, ,11, ,090, , , ,29.85, , , , , ,29.87, ,AA, , , ,29.87,
94702,20141021,1352,11,FEW060 FEW075 OVC095, ,10.00, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, , 73, , 8, ,090, , , ,29.84, , , , , ,29.86, ,AA, ,  T, ,29.86,
94702,20141021,1452,11,FEW080 OVC095, ,10.00, ,-RA, ,62, ,16.7, ,59, ,14.7, ,56, ,13.3, , 81, , 9, ,090, , , ,29.83, , , , , ,29.85, ,AA, ,0.02, ,29.85,
94702,20141021,1552,11,BKN030 OVC110, ,10.00, , , ,63, ,17.2, ,59, ,14.9, ,56, ,13.3, , 78, , 8, ,060, , , ,29.84, , , , , ,29.86, ,AA, ,  T, ,29.86,
94702,20141021,1652,11,CLR, ,10.00, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, , 75, , 5, ,070, , , ,29.84, , , , , ,29.86, ,AA, , , ,29.86,
94702,20141021,1752,11,CLR, ,10.00, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, , 78, , 6, ,030, , , ,29.85, , , , , ,29.87, ,AA, , , ,29.87,
94702,20141021,1852,11,FEW026 BKN070 OVC095, ,10.00, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, , 81, , 8, ,040, , , ,29.87, , , , , ,29.89, ,AA, , , ,29.89,
94702,20141021,1952,11,SCT070 BKN100, ,10.00, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, , 84, ,10, ,030, , , ,29.88, , , , , ,29.89, ,AA, , , ,29.90,
94702,20141021,2016,11,BKN019 BKN100, ,10.00, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, , 84, , 8, ,030, , , ,29.89, , , , , ,M, ,SP, , , ,29.91,
94702,20141021,2052,11,BKN024 OVC110, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, ,10, ,020, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141021,2100,11,FEW024 OVC100, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, ,11, ,020, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141021,2152,11,OVC100, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, ,11, ,020, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141021,2252,11,FEW026 FEW033 OVC065, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, ,10, ,030, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141021,2335,11,BKN029 BKN037 OVC085, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, ,13, ,030, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141021,2344,11,FEW030 SCT037 OVC080, , 9.00, ,-RA, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, ,14, ,030, , , ,29.89, , , , , ,M, ,SP, , , ,29.91,
94702,20141021,2352,11,FEW031 OVC085, , 9.00, ,-RA, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, ,13, ,030, , , ,29.89, , , , , ,29.91, ,AA, ,0.01, ,29.91,
94702,20141022,0052,11,BKN070 OVC095, ,10.00, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, , 87, ,14, ,030, , , ,29.89, , , , , ,29.91, ,AA, ,  T, ,29.91,
94702,20141022,0152,11,BKN120, ,10.00, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, ,13, ,030, , , ,29.88, , , , , ,29.90, ,AA, , , ,29.90,
94702,20141022,0230,11,BKN027, ,10.00, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, ,10, ,040, , , ,29.88, , , , , ,M, ,SP, , , ,29.90,
94702,20141022,0252,11,BKN021 OVC028, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, ,11, ,030, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141022,0352,11,OVC024, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, ,16, ,020, , , ,29.87, , , , , ,29.89, ,AA, , , ,29.89,
94702,20141022,0449,11,BKN013 OVC025, ,10.00, , , ,55, ,13.0, ,53, ,11.8, ,52, ,11.0, , 90, ,15, ,030, ,23, ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141022,0452,11,BKN013 OVC025, ,10.00, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,13, ,030, ,23, ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141022,0552,11,OVC013, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, ,17, ,030, ,26, ,29.90, , , , , ,29.92, ,AA, , , ,29.92,
94702,20141022,0622,11,SCT014 BKN040, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, ,18, ,030, , , ,29.90, , , , , ,M, ,SP, , , ,29.92,
94702,20141022,0652,11,FEW015 OVC040, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, ,18, ,030, ,24, ,29.91, , , , , ,29.93, ,AA, , , ,29.93,
94702,20141022,0750,11,BKN016 OVC040, ,10.00, , , ,55, ,13.0, ,52, ,11.3, ,50, ,10.0, , 83, ,17, ,030, ,25, ,29.94, , , , , ,M, ,SP, , , ,29.96,
94702,20141022,0752,11,BKN016 OVC040, ,10.00, , , ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, ,17, ,030, ,25, ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141022,0850,11,SCT017 BKN048 OVC080, ,10.00, ,-RA, ,55, ,13.0, ,52, ,11.3, ,50, ,10.0, , 83, ,18, ,020, ,25, ,29.92, , , , , ,M, ,SP, , , ,29.94,
94702,20141022,0852,11,SCT017 SCT048 OVC085, ,10.00, ,-RA, ,55, ,12.8, ,52, ,11.3, ,50, ,10.0, , 83, ,18, ,030, ,25, ,29.92, , , , , ,29.94, ,AA, ,  T, ,29.94,
94702,20141022,0952,11,SCT018 BKN029 OVC090, ,10.00, ,-RA, ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, , 83, ,17, ,030, , , ,29.91, , , , , ,29.93, ,AA, ,  T, ,29.93,
94702,20141022,1052,11,OVC021, ,10.00, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, , 80, ,16, ,030, , , ,29.91, , , , , ,29.93, ,AA, ,  T, ,29.93,
94702,20141022,1152,11,OVC019, ,10.00, ,-RA, ,57, ,13.9, ,53, ,11.8, ,50, ,10.0, , 78, ,18, ,020, ,28, ,29.89, , , , , ,29.91, ,AA, ,  T, ,29.91,
94702,20141022,1252,11,OVC022, ,10.00, ,-RA, ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, , 75, ,25, ,030, ,34, ,29.85, , , , , ,29.86, ,AA, ,  T, ,29.87,
94702,20141022,1336,11,SCT021 BKN055 OVC110, ,10.00, , , ,56, ,13.3, ,52, ,11.0, ,48, ,8.9, , 75, ,20, ,020, ,32, ,29.84, , , , , ,M, ,SP, , , ,29.86,
94702,20141022,1350,11,BKN020 BKN037 OVC110, ,10.00, , , ,55, ,13.0, ,51, ,10.7, ,48, ,9.0, , 77, ,22, ,020, ,30, ,29.84, , , , , ,M, ,SP, , , ,29.86,
94702,20141022,1352,11,BKN020 BKN110, ,10.00, , , ,56, ,13.3, ,52, ,11.2, ,49, ,9.4, , 78, ,21, ,030, ,30, ,29.84, , , , , ,29.85, ,AA, ,  T, ,29.86,
94702,20141022,1452,11,BKN020 OVC041, ,10.00, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, ,21, ,020, ,32, ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141022,1552,11,SCT014 OVC021, ,10.00, , , ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, , 86, ,20, ,030, ,28, ,29.80, , , , , ,29.82, ,AA, ,0.02,s,29.82,
94702,20141022,1652,11,BKN017 OVC023, , 7.00, ,-RA, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, , 86, ,20, ,020, ,29, ,29.78, , , , , ,29.80, ,AA, ,0.02, ,29.80,
94702,20141022,1750,11,SCT016 SCT022 OVC048, , 5.00, ,RA BR, ,54, ,12.0, ,51, ,10.5, ,48, ,9.0, , 80, ,24, ,010, ,37, ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141022,1752,11,SCT017 BKN049 OVC070, , 5.00, ,RA BR, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, , 86, ,24, ,020, ,37, ,29.76, , , , , ,29.78, ,AA, ,0.07, ,29.78,
94702,20141022,1852,11,FEW021 SCT046 OVC110, ,10.00, ,-RA, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, , 86, ,29, ,010, ,40, ,29.71, , , , , ,29.73, ,AA, ,0.07, ,29.73,
94702,20141022,1952,11,FEW020 BKN065 OVC080, ,10.00, ,-RA, ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,31, ,010, ,43, ,29.70, , , , , ,29.72, ,AA, ,  T, ,29.72,
94702,20141022,2050,11,FEW018 BKN040 OVC049, , 2.50, ,+RA BR, ,50, ,10.0, ,48, ,8.8, ,46, ,8.0, , 86, ,22, ,360, ,39, ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141022,2052,11,FEW018 BKN037 OVC048, , 2.50, ,+RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,20, ,360, ,39, ,29.68, , , , , ,29.70, ,AA, ,0.21, ,29.70,
94702,20141022,2102,11,FEW021 BKN044 OVC050, , 4.00, ,+RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,22, ,010, ,33, ,29.71, , , , , ,M, ,SP, , , ,29.73,
94702,20141022,2120,11,SCT015 BKN022 OVC050, , 6.00, ,-RA BR, ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,23, ,360, ,34, ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141022,2148,11,SCT021 BKN055 OVC075, ,10.00, , , ,52, ,11.0, ,49, ,9.4, ,46, ,8.0, , 80, ,29, ,010, ,38, ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141022,2152,11,SCT020 BKN060 OVC080, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,28, ,010, ,38, ,29.68, , , , , ,29.70, ,AA, ,0.13, ,29.70,
94702,20141022,2215,11,FEW018 BKN023 OVC070, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,25, ,010, ,36, ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141022,2233,11,SCT021 SCT049, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,25, ,020, ,37, ,29.69, , , , , ,M, ,SP, , , ,29.71,
94702,20141022,2252,11,FEW022 SCT110, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,31, ,010, ,44, ,29.67, , , , , ,29.69, ,AA, ,  T, ,29.69,
94702,20141022,2352,11,FEW011 BKN070, ,10.00, ,-RA, ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,32, ,020, ,46, ,29.67, , , , , ,29.68, ,AA, ,  T, ,29.69,
94702,20141023,0052,11,SCT040 SCT090, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,28, ,020, ,39, ,29.67, , , , , ,29.69, ,AA, ,  T, ,29.69,
